,Unnamed: 0,Date ,OPEN ,close ,VOLUME ,VALUE ,Date .1,OPEN .1,close .1,VOLUME .1,VALUE .1,Date .2,OPEN .2,close .2,VOLUME .2,VALUE .2,Date .3,OPEN .3,close .3,VOLUME .3,VALUE .3,Date .4,OPEN .4,close .4,VOLUME .4,VALUE .4,Date .5,OPEN .5,close .5,VOLUME .5,VALUE .5,Date .6,OPEN .6,close .6,VOLUME .6,VALUE .6,Date .7,OPEN .7,close .7,VOLUME .7,VALUE .7,Date .8,OPEN .8,close .8,VOLUME .8,VALUE .8,Date .9,OPEN .9,close .9,VOLUME .9,VALUE .9,Date .10,OPEN .10,close .10,VOLUME .10,VALUE .10,Date .11,OPEN .11,close .11,VOLUME .11,VALUE .11,Date .12,OPEN .12,close .12,VOLUME .12,VALUE .12,Date .13,OPEN .13,close .13,VOLUME .13,VALUE .13,Date .14,OPEN .14,close .14,VOLUME .14,VALUE .14,Date .15,OPEN .15,close .15,VOLUME .15,VALUE .15,Date .16,OPEN .16,close .16,VOLUME .16,VALUE .16,Date .17,OPEN .17,close .17,VOLUME .17,VALUE .17,Date .18,OPEN .18,close .18,VOLUME .18,VALUE .18,Date .19,OPEN .19,close .19,VOLUME .19,VALUE .19,Date .20,OPEN .20,close .20,VOLUME .20,VALUE .20,Date .21,OPEN .21,close .21,VOLUME .21,VALUE .21,Date .22,OPEN .22,close .22,VOLUME .22,VALUE .22,Date .23,OPEN .23,close .23,VOLUME .23,VALUE .23,Date .24,OPEN .24,close .24,VOLUME .24,VALUE .24,Date .25,OPEN .25,close .25,VOLUME .25,VALUE .25,Date .26,OPEN .26,close .26,VOLUME .26,VALUE .26,Date .27,OPEN .27,close .27,VOLUME .27,VALUE .27,Date .28,OPEN .28,close .28,VOLUME .28,VALUE .28,Date .29,OPEN .29,close .29,VOLUME .29,VALUE .29,Date .30,OPEN .30,close .30,VOLUME .30,VALUE .30,Date .31,OPEN .31,close .31,VOLUME .31,VALUE .31,Date .32,OPEN .32,close .32,VOLUME .32,VALUE .32,Date .33,OPEN .33,VOLUME .33,VALUE .33,Date .34,OPEN .34,close .33,VOLUME .34,VALUE .34,Date .35,OPEN .35,close .34,VOLUME .35,VALUE .35,Date .36,OPEN .36,close .35,VOLUME .36,VALUE .36,Date .37,OPEN .37,close .36,VOLUME .37,VALUE .37,Date .38,OPEN .38,close .37,VOLUME .38,VALUE .38,Date .39,OPEN .39,close .38,VOLUME .39,VALUE .39,Date .40,OPEN .40,close .39,VOLUME .40,VALUE .40,Date .41,OPEN .41,close .40,VOLUME .41,VALUE .41,Date .42,OPEN .42,close .41,VOLUME .42,VALUE .42,Date .43,OPEN .43,close .42,VOLUME .43,VALUE .43,Date .44,OPEN .44,close .43,VOLUME .44,VALUE .44,Date .45,OPEN .45,close .44,VOLUME .45,VALUE .45,Date .46,OPEN .46,close .45,VOLUME .46,VALUE .46,Date .47,OPEN .47,close .46,VOLUME .47,VALUE .47,Date .48,OPEN .48,close .47,VOLUME .48,VALUE .48,Equity Curve
0,0,2020-10-01,345.5,353.3,3004005,1054028364.1,2020-10-01,2151.0,2089.75,1224430,2577962027.85,2020-10-01,2007.0,2040.45,2014304,4069802686.3,2020-10-01,430.2,443.7,21083336,9268136639.9,2020-10-01,5907.0,6053.6,680757,4109327532.85,2020-10-01,2940.0,2985.4,4741959,14409116992.9,2020-10-01,3325.0,3442.8,5382106,18336313212.15,2020-10-01,426.0,432.35,13344280,5739948115.1,2020-10-01,358.0,353.3,16212565,5739770083.1,2020-10-01,3820.0,3808.6,336322,1274825551.35,2020-10-01,779.8,773.0,5852563,4525251271.8,2020-10-01,117.1,117.25,9963716,1173042769.4,2020-10-01,3060.0,3064.9,740847,2276834445.15,2020-10-01,5225.0,5112.05,2277137,11723345882.7,2020-10-01,2190.0,2197.65,999891,2204070546.1,2020-10-01,749.2,754.55,2403720,1795641074.7,2020-10-01,819.9,812.95,4321350,3525035142.45,2020-10-01,1090.1,1106.95,10601566,11657442720.45,2020-10-01,1755.0,1790.65,3706206,6613676466.65,2020-10-01,568.0,569.2,1477382,838574842.7,2020-10-01,3165.0,3151.45,1459005,4618703412.55,2020-10-01,177.2,174.1,12663081,2235614804.95,2020-10-01,2090.0,2095.0,2131593,4459296997.15,2022-09-01,863.0,874.35,15877583,13906346391.0,2020-10-01,540.0,592.2,49858887,28581284350.55,2020-10-01,1020.6,1017.65,5563432,5654650743.35,2020-10-01,174.5,170.85,19758300,3387016368.85,2020-10-01,281.45,282.05,4873599,1381907717.4,2020-10-01,1280.0,1305.05,3162424,4110112607.65,2020-10-01,909.95,902.8,2506559,2273363920.45,2020-10-01,614.7,610.15,3842331,2359397971.0,2020-10-01,6838.2,6796.3,1256003,8593584731.7,2020-10-01,15919.0,16000.5,62638,999477991.75,2020-10-01,85.8,18244685,1550320865.55,2020-10-01,67.5,69.15,20869336,1421995962.4,2020-10-01,164.75,164.6,8356973,1373730613.55,2020-10-01,2263.8,2225.25,9591467,21462014627.7,2020-10-01,817.0,818.9,941061,770647663.15,2020-10-01,187.0,190.3,43589041,8269381207.05,2020-10-01,505.1,506.9,6733155,3406733561.15,2020-10-01,508.55,509.1,3070369,1556110264.45,2020-10-01,135.9,133.5,40491787,5454141488.5,2020-10-01,364.3,364.95,9555123,3504988684.65,2020-10-01,2510.0,2523.45,2610338,6547481501.45,2020-10-01,798.2,822.5,10104769,8233475058.0,2020-10-01,1203.6,1198.65,2990243,3577060817.75,2020-10-01,4088.0,4097.75,406483,1666254465.5,2020-10-01,508.0,505.65,2462815,1253538259.0,2020-10-01,316.4,313.05,9257331,2914230968.25,268435010384.14996
1,1,2020-10-05,355.9,350.35,11896462,4225210204.7,2020-10-05,2095.0,2126.75,1594712,3386533832.5,2020-10-05,2040.45,2028.0,1554873,3148652916.4,2020-10-05,444.05,444.15,24252479,10866823039.25,2020-10-05,6090.0,5881.15,737911,4418793539.9,2020-10-05,3016.4,2952.3,904981,2681588542.05,2020-10-05,3465.0,3382.9,4207264,14416834087.3,2020-10-05,432.35,424.45,15001368,6444395584.75,2020-10-05,353.3,354.15,6589016,2339254854.85,2020-10-05,3815.0,3830.45,460889,1767035146.25,2020-10-05,776.0,778.65,6798053,5254043170.3,2020-10-05,117.95,118.4,8141488,964375482.0,2020-10-05,3080.0,3126.2,1059435,3273834918.6,2020-10-05,5170.0,5159.5,1837683,9445526930.5,2020-10-05,2210.65,2210.15,930509,2052238457.6,2020-10-05,752.2,750.15,1900046,1426386093.45,2020-10-05,828.8,824.2,11890211,9830483480.5,2020-10-05,1112.0,1114.35,8470109,9500543768.35,2020-10-05,1784.0,1785.1,4056801,7301503880.55,2020-10-05,572.0,574.75,2490303,1425984831.6,2020-10-05,3225.0,3129.2,1375208,4323785036.3,2020-10-05,175.0,179.05,13647877,2413949469.6,2020-10-05,2100.0,2111.05,1646114,3466148109.8,2022-08-30,860.5,887.3,12544701,11018500867.85,2020-10-05,593.2,601.55,43964465,26833236510.25,2020-10-05,1018.05,1048.7,14212560,14833226246.6,2020-10-05,171.1,169.25,24301177,4136375179.55,2020-10-05,284.3,290.1,9269669,2666888218.2,2020-10-05,1310.0,1314.6,3860011,5102417253.15,2020-10-05,907.95,896.95,2788003,2510563364.3,2020-10-05,615.0,607.0,5977265,3606559318.45,2020-10-05,6865.0,6818.85,833481,5679478383.55,2020-10-05,15998.0,16033.15,71081,1139320016.75,2020-10-05,85.0,15684514,1326385575.9,2020-10-05,69.0,69.2,12608190,870794426.7,2020-10-05,164.0,162.85,5827561,955119270.4,2020-10-05,2244.0,2212.2,8732890,19412649755.8,2020-10-05,822.0,824.95,803756,664557907.05,2020-10-05,192.0,188.75,41694812,7938296340.85,2020-10-05,507.0,523.1,8831632,4550209871.2,2020-10-05,513.4,503.55,2023148,1023239563.2,2020-10-05,136.95,133.9,55268395,7427641026.7,2020-10-05,370.1,382.3,19590635,7459114268.6,2020-10-05,2620.0,2705.8,17412119,46495113781.25,2020-10-05,822.55,841.25,8551126,7143802414.15,2020-10-05,1201.0,1194.35,2151235,2585739140.55,2020-10-05,4114.1,4047.15,313282,1271081068.2,2020-10-05,509.5,507.1,2533261,1284361565.75,2020-10-05,315.2,333.95,38906392,12833130941.55,315141727653.60004
2,2,2020-10-06,356.0,362.9,7483578,2703470908.4,2020-10-06,2142.5,2125.8,903168,1917954495.65,2020-10-06,2050.0,2090.0,3152388,6551843682.95,2020-10-06,449.5,449.65,19387356,8674503995.6,2020-10-06,5957.0,5995.4,606115,3610044178.8,2020-10-06,2985.0,2972.25,678723,2016173535.1,2020-10-06,3439.9,3474.3,4758841,16384601856.55,2020-10-06,427.0,426.75,10876652,4637894769.35,2020-10-06,356.7,352.05,6886918,2438953554.3,2020-10-06,3870.0,3765.85,666856,2533806816.8,2020-10-06,782.0,780.35,4789613,3743091548.9,2020-10-06,119.35,116.8,11221877,1315004092.8,2020-10-06,3160.0,3162.6,1403318,4437781687.0,2020-10-06,5159.5,5136.5,1690007,8731311398.85,2020-10-06,2223.8,2197.6,2754316,6084330076.35,2020-10-06,750.25,757.7,1854621,1389022749.55,2020-10-06,830.0,829.15,7848520,6499912047.05,2020-10-06,1135.05,1144.1,9685997,11019111125.3,2020-10-06,1803.15,1934.4,16829628,31924298556.2,2020-10-06,577.5,582.05,5665979,3284791898.9,2020-10-06,3142.6,3136.35,849217,2665474433.55,2020-10-06,180.6,176.9,13192336,2346397797.2,2020-10-06,2119.0,2115.9,1679500,3566513845.65,2022-08-29,850.05,855.85,7755134,6638782713.6,2020-10-06,615.95,622.8,25112903,15508508857.4,2020-10-06,1055.0,1055.75,9090819,9494983883.6,2020-10-06,169.5,169.9,21886300,3714042578.7,2020-10-06,292.75,291.35,9592838,2789934447.95,2020-10-06,1325.0,1338.25,2632531,3488523837.5,2020-10-06,901.05,892.6,3497327,3133138031.05,2020-10-06,611.6,627.4,9071955,5686805331.9,2020-10-06,6858.0,6892.4,756215,5212875293.7,2020-10-06,16033.0,15876.85,75278,1203382625.5,2020-10-06,84.45,13094249,1100026332.85,2020-10-06,70.0,69.35,10028722,696674439.5,2020-10-06,163.1,163.2,5056417,825013053.05,2020-10-06,2225.25,2210.35,8497352,18810040908.25,2020-10-06,826.0,830.05,1211894,1005947762.25,2020-10-06,191.1,191.6,31098807,5915542214.6,2020-10-06,526.0,521.05,8537289,4468254910.05,2020-10-06,507.0,505.6,2973464,1509951924.85,2020-10-06,138.0,144.75,162047240,23193614030.45,2020-10-06,386.8,377.4,14286376,5409262832.75,2020-10-06,2736.0,2714.3,9846376,26469933698.35,2020-10-06,854.95,847.4,4902536,4124102642.55,2020-10-06,1204.0,1199.95,2087273,2507368457.15,2020-10-06,4055.2,4136.1,351025,1439111446.6,2020-10-06,511.45,509.55,3662272,1882899921.5,2020-10-06,335.0,330.05,27579966,9047947053.05,303752958279.5
3,3,2020-10-07,362.55,360.65,4024902,1461253136.35,2020-10-07,2119.7,2173.1,1470504,3148325026.4,2020-10-07,2080.0,2105.0,2429595,5112223744.6,2020-10-07,447.0,453.1,19873845,8977750499.7,2020-10-07,5920.0,5905.25,581228,3422420930.2,2020-10-07,2975.0,3077.4,2126267,6481493907.8,2020-10-07,3400.0,3331.15,6571280,21917134353.65,2020-10-07,427.8,422.45,10202818,4335157786.05,2020-10-07,353.0,342.25,10276023,3557497951.75,2020-10-07,3780.0,3785.95,590795,2243231458.6,2020-10-07,780.0,773.6,6086372,4734504778.3,2020-10-07,117.1,114.45,11941001,1374472852.65,2020-10-07,3190.0,3181.9,1304054,4151652237.85,2020-10-07,5145.0,5104.95,1582414,8124091721.8,2020-10-07,2208.0,2238.0,1517302,3373464521.2,2020-10-07,755.0,759.65,1626654,1228707146.95,2020-10-07,830.0,828.05,6980002,5770534151.2,2020-10-07,1144.9,1162.25,10624527,12270100197.0,2020-10-07,1945.0,1948.75,7038044,13665892734.05,2020-10-07,585.0,578.95,2588117,1501448189.3,2020-10-07,3140.0,3233.65,2071160,6631866741.65,2020-10-07,176.9,172.85,11851391,2058334582.95,2020-10-07,2123.0,2139.35,2428598,5191058257.25,2022-08-26,874.15,870.85,5976725,5210061333.95,2020-10-07,620.95,619.1,19071860,11749589694.25,2020-10-07,1044.9,1066.55,9284060,9778824469.4,2020-10-07,170.0,169.5,16286695,2765408695.3,2020-10-07,290.0,291.45,8126575,2356200399.55,2020-10-07,1339.9,1324.7,2834734,3770749149.1,2020-10-07,895.0,887.9,5074140,4483353253.1,2020-10-07,629.9,631.6,6086867,3843518493.7,2020-10-07,6920.0,7046.9,1101957,7702618064.2,2020-10-07,15956.2,16114.4,99647,1598258154.2,2020-10-07,84.2,19057128,1586226620.2,2020-10-07,69.3,70.5,50074521,3569305451.9,2020-10-07,163.0,159.6,9908062,1593241167.85,2020-10-07,2235.0,2257.5,24538620,55856495761.45,2020-10-07,832.5,827.95,637358,528104461.35,2020-10-07,192.55,190.7,34578821,6603011330.2,2020-10-07,516.1,511.75,8346537,4296049954.15,2020-10-07,507.0,505.05,2157279,1090608967.0,2020-10-07,144.25,141.0,68274103,9689921396.0,2020-10-07,376.0,371.1,9694124,3621105229.05,2020-10-07,2742.0,2735.95,9656167,26350562848.35,2020-10-07,847.0,846.35,3943818,3325242101.05,2020-10-07,1205.0,1254.0,9411160,11765480520.75,2020-10-07,4122.75,4213.35,1037715,4381005176.5,2020-10-07,511.45,510.85,4997523,2582768974.8,2020-10-07,327.0,335.3,17739988,5857440823.9,326687769398.5
4,4,2020-10-08,359.8,359.75,3036028,1092588468.6,2020-10-08,2190.0,2248.65,1899347,4214413223.75,2020-10-08,2104.5,2088.65,1427500,2979471754.8,2020-10-08,455.55,451.9,20909290,9549700047.3,2020-10-08,5950.0,5871.95,588982,3493538749.35,2020-10-08,3070.0,3074.55,1009344,3108099098.8,2020-10-08,3354.0,3326.45,4461846,14926197086.4,2020-10-08,426.0,424.45,16705222,7152657253.55,2020-10-08,344.9,340.05,9589647,3268206663.05,2020-10-08,3798.9,3794.7,371495,1410291630.7,2020-10-08,775.0,811.45,12019994,9585982185.65,2020-10-08,114.7,113.3,11663413,1325006540.3,2020-10-08,3188.0,3231.45,1003283,3213015767.3,2020-10-08,5144.0,5194.4,2220562,11413053878.6,2020-10-08,2253.0,2208.8,1515393,3343936212.5,2020-10-08,765.0,770.35,2220310,1702357862.85,2020-10-08,857.5,849.55,25860578,22293263288.1,2020-10-08,1180.0,1191.8,17530368,20825050397.45,2020-10-08,1952.5,1949.25,4589506,9018901318.1,2020-10-08,586.5,583.15,9288183,5402179419.8,2020-10-08,3250.0,3279.15,1414051,4613118170.6,2020-10-08,172.85,174.25,11214159,1950557846.9,2020-10-08,2147.0,2160.8,1617382,3489090628.65,2022-08-25,873.3,872.35,9827829,8618092128.15,2020-10-08,620.0,617.7,20978257,13139887883.1,2020-10-08,1090.0,1093.7,21483024,23759656745.85,2020-10-08,170.1,167.15,25503975,4282231316.75,2020-10-08,291.5,292.95,11623030,3402560896.65,2020-10-08,1326.5,1320.1,5171263,6872304175.1,2020-10-08,890.3,881.05,3918967,3463422590.4,2020-10-08,634.15,634.15,4683786,2967144202.9,2020-10-08,7090.0,7079.85,851205,6021647929.25,2020-10-08,16100.0,16304.6,78576,1272940775.95,2020-10-08,83.1,11961713,992160801.5,2020-10-08,70.9,68.45,21348290,1474048911.6,2020-10-08,160.2,158.3,7286584,1160832789.15,2020-10-08,2259.0,2239.25,9727508,21811437285.25,2020-10-08,835.25,821.05,1313341,1080532089.25,2020-10-08,191.35,191.5,43351954,8384655371.45,2020-10-08,514.6,524.1,9392759,4886382816.7,2020-10-08,506.8,488.25,5419804,2671940642.0,2020-10-08,142.85,140.95,40943141,5785076340.8,2020-10-08,374.45,373.65,14111169,5328566375.0,2020-10-08,2800.0,2825.7,19839826,56653099950.9,2020-10-08,862.0,860.3,11398850,9955410411.25,2020-10-08,1257.0,1254.15,3144920,3922073356.4,2020-10-08,4225.0,4346.0,801790,3450583168.3,2020-10-08,513.95,509.4,2814294,1444740104.5,2020-10-08,351.0,359.45,107270570,38354131054.05,390526237605.30005
5,5,2020-10-09,361.0,357.2,1988867,711975014.15,2020-10-09,2244.9,2277.1,2181213,4978384151.5,2020-10-09,2094.0,2050.6,1636939,3373931694.3,2020-10-09,453.3,468.05,28049405,12967675636.45,2020-10-09,5885.0,5915.2,659334,3909664071.2,2020-10-09,3080.0,3059.8,698670,2133432155.8,2020-10-09,3324.9,3317.9,5684150,19089938563.4,2020-10-09,428.0,425.2,20563361,8800074866.75,2020-10-09,340.5,345.0,13430785,4635997245.85,2020-10-09,3807.0,3745.1,347685,1307172135.05,2020-10-09,813.0,803.15,11673228,9491307203.9,2020-10-09,113.35,114.9,15958362,1820749770.0,2020-10-09,3255.0,3190.0,952510,3065113186.25,2020-10-09,5151.0,5153.0,2333975,12107566976.35,2020-10-09,2211.2,2217.95,1207911,2680442673.4,2020-10-09,769.55,745.1,2905184,2184509263.7,2020-10-09,852.9,855.75,7286954,6238655498.2,2020-10-09,1201.0,1233.55,22486215,27402147398.55,2020-10-09,1945.0,1957.65,10848230,21559674796.75,2020-10-09,587.0,573.8,4556031,2625423541.8,2020-10-09,3300.0,3327.4,1358012,4483319448.4,2020-10-09,177.0,170.0,30474584,5329345320.15,2020-10-09,2150.0,2139.65,2001031,4276983168.15,2022-08-24,857.05,873.3,10494109,9109516505.2,2020-10-09,618.05,623.05,18622258,11614071674.35,2020-10-09,1095.1,1106.8,10567955,11626421246.95,2020-10-09,167.5,167.85,22373477,3746295615.95,2020-10-09,293.15,292.0,7301282,2145487351.35,2020-10-09,1323.0,1319.85,5312701,7022076977.1,2020-10-09,887.4,908.45,9668658,8756749535.3,2020-10-09,634.15,633.2,4972965,3173426450.25,2020-10-09,7060.0,7062.4,839682,5946764105.75,2020-10-09,16250.0,16034.1,74246,1195186097.65,2020-10-09,82.85,18016487,1484686232.35,2020-10-09,69.0,70.3,25747434,1793138445.9,2020-10-09,158.7,158.0,6738774,1063837881.7,2020-10-09,2235.0,2233.45,8558747,19103582648.4,2020-10-09,826.15,805.9,1188895,962490990.1,2020-10-09,192.0,198.3,64908374,12677573594.2,2020-10-09,525.0,512.9,11469442,5940235393.55,2020-10-09,490.2,471.25,6721697,3218528781.2,2020-10-09,141.15,138.45,37097517,5178567429.05,2020-10-09,376.05,369.5,22006588,8320493766.2,2020-10-09,2810.0,2812.95,7739375,21707426130.55,2020-10-09,860.5,854.15,5306816,4530368462.5,2020-10-09,1254.15,1255.2,1873196,2356113403.85,2020-10-09,4340.0,4298.35,405756,1747582775.1,2020-10-09,510.4,497.3,3712048,1861327633.7,2020-10-09,362.0,374.0,55431052,20276404053.4,341731836961.64996
6,6,2020-10-12,359.1,357.65,3626399,1298451826.8,2020-10-12,2231.0,2273.65,2053058,4710995931.45,2020-10-12,2067.9,2077.85,2182836,4523478098.65,2020-10-12,473.5,468.0,21261504,9998528048.1,2020-10-12,5967.5,5912.75,401483,2381269502.8,2020-10-12,3051.0,3022.75,632718,1922035785.5,2020-10-12,3350.0,3327.2,3204677,10681209029.95,2020-10-12,428.0,415.05,14063002,5912009213.05,2020-10-12,347.0,341.6,4797109,1654402003.3,2020-10-12,3769.1,3731.5,286506,1071534192.0,2020-10-12,805.0,813.65,6612623,5347740446.75,2020-10-12,115.3,113.2,7949877,903210095.5,2020-10-12,3192.3,3207.25,1176234,3745255415.6,2020-10-12,5158.1,5220.5,1935812,10027374426.65,2020-10-12,2233.0,2181.35,1098858,2409895495.45,2020-10-12,746.15,744.7,2813652,2093732644.8,2020-10-12,860.8,865.8,8717565,7540451283.15,2020-10-12,1231.55,1213.65,9610277,11728711136.65,2020-10-12,1965.0,1965.4,3651557,7185427648.95,2020-10-12,576.45,563.4,2349606,1329353264.8,2020-10-12,3350.8,3284.7,1438745,4743181926.75,2020-10-12,174.0,172.15,16792494,2891249332.25,2020-10-12,2145.2,2138.4,1741171,3717978806.25,2022-08-23,845.35,863.9,13254855,11337941282.35,2020-10-12,628.2,614.45,11751051,7280202743.45,2020-10-12,1123.0,1132.1,14633780,16470282643.35,2020-10-12,170.5,172.2,66250654,11432272454.8,2020-10-12,294.9,285.15,10299648,2927237316.65,2020-10-12,1328.0,1312.9,5175329,6905125236.5,2020-10-12,916.95,905.75,6188907,5671174528.0,2020-10-12,637.9,634.4,3247642,2061322702.1,2020-10-12,7110.0,7136.65,799713,5672329507.4,2020-10-12,16100.0,15902.2,58171,927605144.7,2020-10-12,83.65,11714370,976896118.7,2020-10-12,70.3,69.15,10564969,734639498.2,2020-10-12,159.2,159.8,11627290,1873607820.3,2020-10-12,2235.0,2237.05,6565525,14703804367.1,2020-10-12,812.9,791.65,1097167,872226966.9,2020-10-12,199.7,198.7,69125880,13917638044.9,2020-10-12,514.9,513.9,7092678,3637185535.5,2020-10-12,474.5,474.7,4422571,2105690974.35,2020-10-12,139.65,135.9,39279464,5329218690.75,2020-10-12,373.5,371.1,15756861,5810087663.0,2020-10-12,2815.5,2830.0,4623211,13093942156.1,2020-10-12,861.0,856.9,3343240,2864803715.5,2020-10-12,1260.2,1256.75,2009418,2508976562.5,2020-10-12,4300.0,4306.3,488896,2102195215.75,2020-10-12,499.9,507.1,3332484,1672971557.45,2020-10-12,377.0,377.5,52966063,19892791364.05,270599645365.5
7,7,2020-10-13,357.65,349.9,2413111,853635734.4,2020-10-13,2282.25,2254.45,939023,2128256959.25,2020-10-13,2077.0,2064.65,2619253,5448013217.3,2020-10-13,465.9,461.35,15582653,7260137050.2,2020-10-13,5900.0,5867.65,365642,2146001511.5,2020-10-13,3025.0,3034.45,456767,1385077257.45,2020-10-13,3319.95,3272.6,3777675,12412796468.1,2020-10-13,421.15,415.3,27781773,11671631474.15,2020-10-13,342.4,339.1,5279555,1796487397.45,2020-10-13,3732.0,3745.65,368886,1385617254.85,2020-10-13,810.0,787.15,13964627,11306793695.9,2020-10-13,113.3,113.85,9702596,1102623896.75,2020-10-13,3214.0,3139.15,1080397,3447054872.35,2020-10-13,5230.0,5168.75,3363975,17675202940.95,2020-10-13,2184.25,2219.55,1587482,3509525306.85,2020-10-13,742.8,749.45,2740418,2065902647.5,2020-10-13,866.3,900.4,18948688,16916814839.5,2020-10-13,1213.4,1198.45,9177015,11070573513.5,2020-10-13,1962.0,1943.4,3351027,6551466215.45,2020-10-13,564.4,566.7,2122839,1203146739.9,2020-10-13,3283.5,3288.05,847392,2784621890.05,2020-10-13,170.45,173.25,9712363,1680964633.65,2020-10-13,2137.95,2138.2,1679176,3593136034.8,2022-08-22,865.55,852.25,13848023,11838705024.65,2020-10-13,611.6,608.2,11579418,7081606394.0,2020-10-13,1135.55,1157.8,17524137,20142492307.75,2020-10-13,172.85,170.15,35685353,6151692739.6,2020-10-13,285.0,289.95,7541780,2170930967.95,2020-10-13,1319.65,1344.95,4872154,6491652764.35,2020-10-13,907.95,896.45,4548652,4103395152.05,2020-10-13,634.35,627.9,3769229,2390145158.1,2020-10-13,7135.0,7032.9,819418,5817801716.8,2020-10-13,15880.0,15673.0,76235,1203596252.85,2020-10-13,82.8,11509196,953686631.95,2020-10-13,69.1,69.1,9070869,628580856.55,2020-10-13,160.0,160.45,6288739,1010882362.15,2020-10-13,2230.6,2280.7,10666280,24103209104.25,2020-10-13,790.0,786.55,1142720,897590630.15,2020-10-13,198.65,195.7,34949604,6892864749.45,2020-10-13,514.0,503.15,8851581,4521746291.35,2020-10-13,473.8,468.95,2260828,1069412183.4,2020-10-13,135.4,134.1,38973857,5257195327.25,2020-10-13,372.0,368.35,11902564,4418168481.2,2020-10-13,2845.0,2826.55,4209905,11932743666.45,2020-10-13,856.9,868.2,7327536,6357987476.0,2020-10-13,1257.55,1228.85,4735316,5922386503.0,2020-10-13,4448.0,4382.75,2369441,10514620656.8,2020-10-13,507.8,506.5,3992135,2035441405.25,2020-10-13,377.3,375.95,36092383,13599179122.6,296903195477.7
8,8,2020-10-14,349.1,348.95,2363439,821998491.0,2020-10-14,2265.0,2227.7,1405987,3138838562.1,2020-10-14,2070.0,2071.35,1530567,3166494925.6,2020-10-14,458.0,471.3,13984719,6473736646.25,2020-10-14,5870.0,6100.05,1029536,6183271211.45,2020-10-14,3037.95,3054.15,822555,2512839031.7,2020-10-14,3268.0,3372.05,5304447,17557986550.6,2020-10-14,416.4,413.25,14110038,5854855648.7,2020-10-14,337.75,332.9,8089512,2685376525.55,2020-10-14,3743.0,3789.8,545911,2063235100.9,2020-10-14,788.8,781.5,8675723,6773882697.9,2020-10-14,113.2,110.55,19663423,2172852683.85,2020-10-14,3156.0,3130.45,792943,2485333731.7,2020-10-14,5175.0,5123.0,1864628,9590419210.45,2020-10-14,2201.2,2253.9,1358100,3021026173.5,2020-10-14,743.0,763.6,2406038,1811503297.15,2020-10-14,904.0,890.45,15441223,13795233299.15,2020-10-14,1195.55,1211.5,11291473,13437251785.95,2020-10-14,1935.0,1979.85,3108218,6061329760.35,2020-10-14,564.9,572.35,3958474,2240828169.55,2020-10-14,3303.0,3310.8,1188612,3923406598.6,2020-10-14,173.0,174.2,10704122,1852877167.2,2020-10-14,2132.6,2158.15,2123033,4563975842.5,2022-08-19,885.0,870.4,10787199,9413402164.05,2020-10-14,600.0,622.65,14624576,8960307982.1,2020-10-14,1162.0,1137.0,16649731,19050428946.65,2020-10-14,170.55,167.8,38219096,6416173675.95,2020-10-14,289.25,290.65,6525761,1889030960.55,2020-10-14,1335.25,1353.35,3358472,4500054967.85,2020-10-14,897.0,915.2,5287050,4777572312.05,2020-10-14,623.4,623.85,2776984,1727848430.25,2020-10-14,7040.0,7002.35,779634,5445484594.05,2020-10-14,15674.0,15673.05,66595,1045067576.85,2020-10-14,82.8,47114567,3729134985.85,2020-10-14,68.5,67.0,24828155,1666796249.65,2020-10-14,160.45,157.05,7516362,1182296339.6,2020-10-14,2278.9,2287.5,12341487,28197589496.85,2020-10-14,788.0,810.6,2146423,1715488992.45,2020-10-14,194.05,200.05,40550062,7967741511.6,2020-10-14,503.15,502.2,7640410,3816444630.4,2020-10-14,468.7,489.8,8021661,3866518085.0,2020-10-14,133.75,130.7,45792723,5985719549.8,2020-10-14,370.4,375.55,14892188,5548163172.55,2020-10-14,2842.0,2809.6,4395979,12347502777.85,2020-10-14,869.0,848.85,5346619,4576420237.15,2020-10-14,1224.35,1223.45,4096716,5049762340.4,2020-10-14,4381.85,4442.85,817554,3598669573.0,2020-10-14,501.35,510.9,3424315,1723608006.85,2020-10-14,365.0,350.45,74138275,26215979357.65,302601760028.7
